Name,Team,IP,Loc+ FA,Loc+ SI,Loc+ FC,Loc+ FS,Loc+ SL,Loc+ CU,Loc+ CH,Loc+ KC,Loc+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"John King","- - -",97.1,115.22000000000001,102.09083544303799,,,105.67780821917809,,109.16436254746151,,,103.4375656724839,104.79039496122145,107.60732095413209,"John King",22051,667463
"Kaleb Ort","- - -",47.2,101.70588726513571,,85.44317073170731,,90.3076129032258,,92.62833333333332,,,109.65098468698638,97.30539314072041,107.48704730776699,"Kaleb Ort",20061,672391
"Yusei Kikuchi","- - -",343.1,103.11427815570673,,,,112.15154977356408,111.43962640705483,89.36822147651007,,,101.18940716011674,105.44902947891505,107.41790602732152,"Yusei Kikuchi",20633,579328
"Colin Holderman","PIT",107.1,75.22666666666667,96.2340376266281,93.28621359223301,,90.91127539173479,,,,,114.81510765100444,93.5318175692391,107.3655611800861,"Colin Holderman",22361,670059
"Sawyer Gipson-Long","DET",20,97.44300000000001,111.96698412698413,114.60999999999999,,119.2003738317757,,92.93121951219513,,,99.10666666666668,106.4657142857143,107.32964285714286,"Sawyer Gipson-Long",26048,687830
"Lucas Erceg","- - -",116.2,96.7466891891892,93.1915547024952,63.68638297872341,,103.2358472553699,,108.08902612826606,,,110.02134412218203,98.61626856284245,107.3213584459797,"Lucas Erceg",19360,668674
"Blake Snell","- - -",284,95.79115156646908,,,,87.76998440145333,108.84922794117648,116.5164469273743,,,100.71758329118711,101.46578868573407,107.3073304417162,"Blake Snell",13543,605483
"Erik Sabrowski","CLE",12.2,101.3880701754386,,,,109.25454545454546,108.75372549019608,,,,104.31646464646462,104.59636363636362,107.29333333333332,"Erik Sabrowski",24978,681870
"Zach Eflin","- - -",343,104.69268421052634,105.81821428571429,109.51423330887746,,113.08247671232874,111.4072380007377,97.87114285714286,,,102.90944666087992,108.18953580545929,107.24083823431411,"Zach Eflin",13774,621107
"John Means","BAL",44.1,98.99793893129771,,,,102.302018630137,172.66,119.17372549019609,103.17194029850747,,103.45176396484094,106.37671581679885,107.21692806902016,"John Means",16269,607644
"Zack Kelly","BOS",66,82.78438418369535,,104.15215311004785,,103.38150954352633,,104.79429657794677,,,111.82389534614217,96.89111871529202,107.20154164384144,"Zack Kelly",20349,677161
"Shohei Ohtani","LAA",132,88.19680232558139,89.77555555555557,83.31638036809815,79.19720930232558,91.51614035087722,97.12475000000002,,,,119.49122488038277,88.26919617224884,107.16862200956939,"Shohei Ohtani",19755,660271
"Hoby Milner","MIL",129,107.94199651596082,106.37699530516431,,,109.91535042071659,,107.32566978193144,,,104.87654807770437,107.40580975000805,107.15896742585686,"Hoby Milner",13346,571948
"Tanner Banks","- - -",133.1,103.63391592261905,107.70377952755905,,,103.56919508950172,105.1846483180428,112.87430397152795,,,101.60400102102899,105.3847998003336,107.14761414521548,"Tanner Banks",16990,621383
"Tim Hill","- - -",111.1,95.19873544093174,98.62424180327866,74.95625,,91.53085692434006,,,,,115.3166893633128,96.57965178493808,107.10084175491265,"Tim Hill",16814,657612
"Raisel Iglesias","ATL",125,104.60922509225092,88.82130177514793,,,84.94139688532329,,119.45185810810808,,,102.91015958769053,104.3397598502586,107.06781602471732,"Raisel Iglesias",17130,628452
"Chris Sale","- - -",280.1,108.255081232493,106.44549019607842,,,108.94514240931986,,107.6529430379747,,,103.71706874472845,108.31559280529055,107.0071957386184,"Chris Sale",10603,519242
"Tanner Houck","BOS",284.2,95.69895953757226,107.8505789849893,109.36728070175438,108.73338654503992,102.57960262632031,,,,,102.46605358503828,105.47398931479454,107.00242468219177,"Tanner Houck",19879,656557
"Taylor Clarke","KCR",59,105.15903225806453,,,,111.81646311332825,,105.4579268292683,,,96.41975224126838,108.8972450664902,106.9849166492925,"Taylor Clarke",17611,664199
"Ryan Pepiot","- - -",172,94.06582100070474,,102.1165625,,102.94396539614564,65.61931034482758,112.19718194254446,,,107.01462390078727,100.03599905104514,106.97852166142385,"Ryan Pepiot",26221,686752
"Ranger Suárez","PHI",275.2,109.16647256438966,118.01732415902138,100.52322222222223,,115.88153846153847,108.69994498618692,96.95018518518518,,,98.47818292436148,108.63605998363806,106.93633168067929,"Ranger Suarez",17277,624133
"Brett de Geus","- - -",11.1,57.480000000000004,107.65636363636364,111.01853658536587,165.34,,,,80.19636363636363,,99.14903496652141,102.87672653842066,106.89437559783187,"Brett de Geus",23592,676969
"Liam Hendriks","CHW",5,105.87450980392157,,,,102.94823529411764,40.660000000000004,,,,101.52988505747126,103.23172413793104,106.85770114942528,"Liam Hendriks",3548,521230
"Seranthony Domínguez","- - -",108.2,89.03086387434553,101.27630289532293,,,84.72559042305281,,69.03434782608694,,,116.97529918176404,89.8520261254492,106.85374534604458,"Seranthony Dominguez",19249,622554
"Josh Sborz","TEX",68.2,93.01519813519815,,,,105.95762661827426,103.58285113447701,,,,106.33291432005494,100.18905743475271,106.83659529532966,"Josh Sborz",18323,622250
"Steven Okert","- - -",94,85.8637847866419,115.75999999999998,,,100.5516357436422,,100.90163265306121,,,111.69503668939848,97.21415772501267,106.79637929239743,"Steven Okert",13580,595345
"Alek Jacob","SDP",17.2,78.93310344827584,118.62559139784945,,,106.21176470588235,,90.20727272727272,,,110.76817204301075,100.26186379928315,106.77218637992831,"Alek Jacob",29628,689690
"Zach Pop","TOR",62,,97.64932330827065,101.89760869565217,,83.97977729170809,,,,,111.60936119972004,95.32811785970353,106.74453346842915,"Zach Pop",20185,647315
"Erich Uelmen","PHI",1,105.62,129.44,,,123.58,,35.78,,,89.33696969696969,106.30424242424242,106.56181818181818,"Erich Uelmen",20323,657272
"Chase Shugart","BOS",8.2,79.43454545454546,91.85555555555555,108.02071428571428,,105.37897435897435,,116.09230769230768,,,108.29732394366195,101.2705633802817,106.53985915492959,"Chase Shugart",21544,663767
"Will Warren","NYY",22.2,99.23742857142858,121.23223140495867,114.40800000000002,,79.85605707423889,,115.74785714285714,,,103.22755458515286,102.48925764192138,106.53615720524017,"Will Warren",30182,701542
"Phil Maton","- - -",130,,96.05233691681453,107.3550837988827,,103.07778720036183,94.79059747470548,,,,99.46337275568882,101.1875595463554,106.49737667255992,"Phil Maton",18064,664208
"Brayan Bello","BOS",319.1,107.37925261584455,102.34520078354552,95.25897435897437,,107.6047623349008,,106.77234513274335,,,99.65857344014118,105.29779499645996,106.43443427301494,"Brayan Bello",23920,678394
"José Soriano","LAA",155,92.48018735363,103.04232402234638,,79.095,88.501123046875,,,102.90582984658298,,107.86146619274675,98.0553340384024,106.42180022916754,"Jose Soriano",22100,667755
"Dylan Cease","- - -",366.1,100.07676680972818,,80.98947368421054,,99.22788559015204,,93.83055118110236,107.7954959785523,,106.48106070746155,100.42135507326851,106.37203503566585,"Dylan Cease",18525,656302
"Hunter Strickland","LAA",73.1,96.0940379403794,111.21807692307691,143.63753086419752,,96.56384000000001,,85.54591549295775,,,105.7886505190311,101.54077854671289,106.3642733564014,"Hunter Strickland",7836,519326
"Luis Castillo","SEA",372.1,103.28179477749171,100.38244935543278,,,100.85819724841794,,102.00726872246693,,,104.98809134220258,101.98990384574,106.31957114348863,"Luis Castillo",15689,622491
"Mitch Spence","OAK",151.1,,89.50176308539947,99.0581466395112,,106.86078218408137,115.3305016722408,86.05555555555554,,,103.32175197110853,102.04790092214519,106.28327262324194,"Mitch Spence",27707,687765
"Garrett Acton","OAK",5.2,87.09011764705882,,,,99.21571428571428,,159.65090909090907,,,108.43258064516128,96.26500000000001,106.24725806451613,"Garrett Acton",27583,670183
"Jorge Alcala","MIN",75.2,100.26526970954362,89.44254237288135,,,102.53544211134655,,101.4291719745223,,,103.51378699698188,100.00924449517483,106.18875504208854,"Jorge Alcala",19459,660896
"Richard Fitts","BOS",20.2,97.557,,,101.92411764705881,112.5693525179856,,,,,98.21006451612901,104.8853548387097,106.11645161290322,"Richard Fitts",30160,690916
"Zach McAllister","NYY",5.1,,119.47314285714288,113.21885714285713,,58.22222222222222,,96.91333333333334,,,109.2377070063694,104.24968152866242,106.08178343949045,"Zach McAllister",2895,502083
"Sam Hentges","CLE",76,102.28178313253012,95.92579881656805,,,112.92454959349593,107.95694510739858,,,,100.73195856948333,104.81665930313265,106.05117497214826,"Sam Hentges",18548,656529
"Brooks Raley","NYM",61.2,154.09333333333333,69.32011784324627,94.1692549019608,,102.63314954131569,,89.34364705882355,,,118.07158954545912,90.96925663780735,105.98357891052075,"Brooks Raley",10061,548384
"Sam Moll","- - -",100,96.83939393939394,101.15469613259668,,,95.90837864636252,,91.45685714285713,,,111.85802172647423,97.77330303800196,105.93216250785079,"Sam Moll",14874,594580
"Nick Pivetta","BOS",288.1,102.92010993657505,,101.97969512195121,87.328,104.26530018573091,106.40788034933497,,,,102.58540966601333,103.84428764983045,105.92252431429172,"Nick Pivetta",15454,601713
"Luke Jackson","- - -",86.1,88.23999999999998,,59.025,,112.75462852704348,105.03779853874714,,,,100.0726353172425,104.28284140379874,105.91398934930012,"Luke Jackson",11752,592426
"Ryne Stanek","- - -",106,99.57381244522348,110.12,,93.62775956284153,89.46012738853504,,,,,108.00980134983698,96.93846312643002,105.81949345126456,"Ryne Stanek",15947,592773
"Joel Payamps","MIL",129.2,99.52939001848428,112.02385714285715,,,105.50442750896337,,102.56786407766992,,,102.2875942510084,105.36202138440312,105.78705768235935,"Joel Payamps",14332,606303
"Jeff Hoffman","PHI",118.2,100.86005839416059,103.16775280898872,,87.28603636363636,94.38776856176878,,,,,116.32342510224616,92.7460335861766,105.78319063314608,"Jeff Hoffman",17432,656546
"David Bednar","PIT",125,95.88105872622003,,,107.09132867132867,,100.21398508634225,,,,108.28773372489866,99.12696987968822,105.77632642849605,"David Bednar",19569,670280
"Kevin Ginkel","ARI",135.1,111.77539711191336,106.21738738738739,,,108.66387065576386,,,,,95.12335177478846,110.32377844137352,105.77231580749415,"Kevin Ginkel",19876,656464
"Gerardo Reyes","- - -",13.2,108.12412499999998,76.05352941176471,74.97142857142856,,92.88744680851062,,,,,110.03195365618284,99.38872804535684,105.72216195113394,"Gerardo Reyes",16306,622103
"Shota Imanaga","CHC",173.1,110.60855869242197,109.32925925925927,121.03166666666665,109.41201011378006,104.00814070351764,104.86571428571428,96.21339999999998,,,97.47049535603716,108.90102941176472,105.71236068111455,"Shota Imanaga",33829,684007
"Nestor Cortes","NYY",237.2,99.2676295479603,86.89066666666666,102.34354751131222,,94.19296629287383,,100.38813114754097,,,109.01385487076026,99.30155957950998,105.7046566931777,"Nestor Cortes",17874,641482
"Chris Paddack","MIN",93.1,117.60784848484847,77.16,,,99.58851976087188,102.7198095238095,114.81523341523344,,,92.82699389578623,111.73901943222252,105.68777150558724,"Chris Paddack",20099,663978
"Matt Gage","HOU",6.2,105.90419354838708,-25.62666666666667,98.80571428571429,,103.81269230769232,,,,,98.7827027027027,101.51756756756754,105.65810810810808,"Matt Gage",17381,657424
"Mauricio Llovera","- - -",35,,102.28107142857142,26.036666666666665,,90.27194312796207,,,,,113.87500652070881,96.05389679322435,105.64622838083292,"Mauricio Llovera",20080,661440
"Jakob Junis","- - -",153,104.21119266055045,106.97517630465444,106.96,,107.80484428102356,,104.23198156682028,,,103.66389432647333,106.39698382041634,105.63413440679007,"Jakob Junis",13619,596001
"Jordan Hicks","- - -",175.1,81.62345132743361,99.91370069605567,,87.43437340153454,87.5238030095759,,,,,112.14774490209015,94.01158691794994,105.62146901756479,"Jordan Hicks",19618,663855
"Robert Stephenson","- - -",52.1,89.1632222222222,,99.86993670886075,111.54913580246912,99.6161178025852,50.13,,,,111.52418658343892,98.33751771204805,105.59153440457439,"Robert Stephenson",13594,596112
"Collin Snider","- - -",62,93.97028391167196,95.99421965317919,107.29558366271411,,104.73813953488373,,19.459999999999994,,,110.22492339390887,101.47683009613257,105.53345205282145,"Collin Snider",23307,676092
"Joe Kelly","- - -",71.1,102.49967871485943,95.58158730158729,,,103.63690789473682,,84.30596491228071,80.8345205479452,,111.58199204847168,95.03156494110473,105.52707828131336,"Joe Kelly",9761,523260
"Lyon Richardson","CIN",17.1,94.08080000000001,112.25888888888889,,,95.16714285714285,130.5388888888889,130.66859813084108,,,85.88882132246839,112.45397232832526,105.45634547152191,"Lyon Richardson",24581,680689
"Dan Altavilla","KCR",3.2,106.64291666666666,,,,87.98645161290322,,117.95500000000001,,,99.16463526834612,100.31827382256297,105.42422782037238,"Dan Altavilla",16507,656186
"Ian Gibaut","CIN",77.2,103.02137931034484,,117.32618075801749,,101.62478764478763,,97.01465346534653,,,100.41889705490445,106.19344368311643,105.37160542813014,"Ian Gibaut",17871,664139
"Justin Steele","CHC",308,105.62514858327572,99.16305732484078,,,97.84985970512595,97.64632786885245,91.18273684210527,,,103.63996621447099,102.54171896054781,105.35646903209445,"Justin Steele",17312,657006
"Jorge López","- - -",112,106.16220125786164,94.145857605178,,,107.74870457995951,,96.58579710144929,96.22968553459117,,106.82719347120371,99.29859268260466,105.34928469830183,"Jorge Lopez",14527,605347
"Yoshinobu Yamamoto","LAD",90,108.79030303030301,120.44761904761903,108.47370786516852,108.03059154929578,96.99795918367346,105.83611764705881,,,,96.99475476839238,107.76934604904632,105.34730245231607,"Yoshinobu Yamamoto",33825,808967
"Kyle Nelson","ARI",66.2,113.62484472049688,,109.43418256305212,,106.7799929983115,,,,,99.67251953125002,108.55036000279017,105.33895884486608,"Kyle Nelson",20515,669459
"Ryan Zeferjahn","LAA",17,81.32746666666667,,99.28585858585859,,87.89470588235294,-144.88,,,,115.74076923076922,89.73375000000001,105.26326923076923,"Ryan Zeferjahn",25420,666171
"Cole Waites","SFG",2.1,97.89066666666666,,,,84.875,,,,,109.684,93.8206153846154,105.26092307692308,"Cole Waites",25665,686972
"Braden Bristo","- - -",7,,135.30499999999998,104.49719298245614,,84.89222222222222,,125.81333333333332,,,98.87245614035086,110.69228070175438,105.24298245614035,"Braden Bristo",20494,668754
"Yunior Marte","PHI",65.1,84.72715447154471,100.95836893203885,63.46,73.81133333333332,96.66318951530984,,,,,108.01588693985879,97.06429790648893,105.24037466376893,"Yunior Marte",14416,628708
"Beau Brieske","DET",102.2,97.34114525139667,90.05980263157893,,,85.46556152389235,,113.86602197802196,,,102.48078439525204,102.03941146040194,105.23998708630587,"Beau Brieske",26079,689225
"Max Scherzer","- - -",196,99.4258356545961,,108.17818181818183,,105.48255657852202,109.30189462162296,104.377,,,103.78399532540557,103.29147600060095,105.22998476978852,"Max Scherzer",3137,453286
"Lucas Luetge","ATL",13.2,153.66250000000002,,103.56604316546765,,106.86,100.46789473684211,,,,97.48309278350517,106.5079725085911,105.16075601374568,"Lucas Luetge",8337,476595
"Nick Martinez","- - -",252.2,110.76463068181816,106.77976619225038,115.38208623087621,,102.79358208955223,106.20987409029637,105.17562240663901,,,98.06928604841555,108.62455219355506,105.1362979081706,"Nick Martinez",12730,607259
"Jimmy Herget","- - -",41.1,97.05311475409836,110.59795918367348,,,103.5575779587644,103.77062730627307,81.45380952380954,,,106.31647411048041,103.33915547556416,105.0981010891135,"Jimmy Herget",17556,623474
"Tyson Miller","- - -",77.1,102.39257839721256,106.81444444444443,,,105.70890708145723,100.187868852459,88.26620689655174,,,100.45537790614296,103.43621948697229,105.07628205583998,"Tyson Miller",19976,668338
"Michael Petersen","- - -",19.2,99.85159663865547,,108.03592920353984,,97.23,,86.23799999999999,,,109.00573002754821,101.07162534435264,105.06980716253443,"Michael Petersen",20827,656848
"Brock Burke","- - -",93.2,108.59354260089688,98.93635641598411,,,107.5859813084112,,103.19421319796953,,,99.14129251941135,107.30537364650708,105.03977106971591,"Brock Burke",17968,656271
"Steven Wilson","- - -",87.2,82.50315789473684,,90.40571428571427,,103.72761589283081,,77.52975,,,111.03746740885848,94.31134366970741,105.0343403438775,"Steven Wilson",20353,621051
"Jared Koenig","MIL",62,49.80666666666667,101.55632302405498,104.54960937499997,,,91.38669967601932,106.13199999999998,,,106.52335455658721,100.94196490442278,105.02994759484328,"Jared Koenig",27517,657649
"Edwin Uceta","- - -",44.2,67.92,,107.64097902097906,,99.33760000000001,90.66099999999999,111.04650793650791,,,102.37150708238693,103.93541845963244,104.98370844517862,"Edwin Uceta",20539,670955
"Ryan Brasier","- - -",87.2,99.77659090909091,96.19336787564767,112.49488095238092,,105.95948397447792,,,,,105.13740050496506,104.53348774781637,104.95529052164405,"Ryan Brasier",5615,518489
"Elvis Peguero","MIL",112.2,,97.73577596266044,,,97.8077452603372,59.28,,,,104.77238671725686,97.751147273298,104.95139863969676,"Elvis Peguero",21652,665625
